,index,titles,urls,asin,asin_url
1106,1109,Bash Pocket Reference: Help for Power Users and Sys Admins,https://www.amazon.com/Bash-Pocket-Reference-Power-Admins/dp/1491941596/ref=sr_1_1105?qid=1676965545&s=books&sr=1-1105,1491941596,https://www.amazon.com/dp/1491941596/
1107,1110,Understanding Cryptography: A Textbook for Students and Practitioners,https://www.amazon.com/Understanding-Cryptography-Textbook-Students-Practitioners/dp/3642041000/ref=sr_1_1106?qid=1676965545&s=books&sr=1-1106,3642041000,https://www.amazon.com/dp/3642041000/
1108,1111,LinkedIn For Dummies (Linked for Dummies),https://www.amazon.com/LinkedIn-Dummies-Computer-Tech/dp/1119695333/ref=sr_1_1107?qid=1676965545&s=books&sr=1-1107,1119695333,https://www.amazon.com/dp/1119695333/
1109,1112,"CTS-I Certified Technology Specialist-Installation Exam Guide, Second Edition",https://www.amazon.com/CTS-I-Certified-Technology-Specialist-Installation-Second/dp/1260136094/ref=sr_1_1108?qid=1676965545&s=books&sr=1-1108,1260136094,https://www.amazon.com/dp/1260136094/
1110,1113,Excel 2019 Power Programming with VBA,https://www.amazon.com/Excel-2019-Power-Programming-VBA/dp/1119514924/ref=sr_1_1109?qid=1676965545&s=books&sr=1-1109,1119514924,https://www.amazon.com/dp/1119514924/
1111,1114,A History of American Law,https://www.amazon.com/History-American-Law-Lawrence-Friedman/dp/0190070897/ref=sr_1_1110?qid=1676965545&s=books&sr=1-1110,0190070897,https://www.amazon.com/dp/0190070897/
1112,1115,Electronic Music and Sound Design - Theory and Practice with Max 8 - Volume 1 (Fourth Edition),https://www.amazon.com/Electronic-Music-Sound-Design-Practice/dp/8899212104/ref=sr_1_1111?qid=1676965545&s=books&sr=1-1111,8899212104,https://www.amazon.com/dp/8899212104/
1113,1116,Infrastructure as Code: Dynamic Systems for the Cloud Age,https://www.amazon.com/Infrastructure-Code-Dynamic-Systems-Cloud/dp/1098114671/ref=sr_1_1112?qid=1676965545&s=books&sr=1-1112,1098114671,https://www.amazon.com/dp/1098114671/
1114,1117,"Learning SAS by Example: A Programmer's Guide, Second Edition",https://www.amazon.com/Learning-SAS-Example-Programmers-Second/dp/1635266599/ref=sr_1_1113?qid=1676965545&s=books&sr=1-1113,1635266599,https://www.amazon.com/dp/1635266599/
1115,1118,AWS Certified Cloud Practitioner Study Guide with Online Labs: Foundational (CLF-C01) Exam,https://www.amazon.com/Certified-Cloud-Practitioner-Study-Online/dp/1119756707/ref=sr_1_1114?qid=1676965545&s=books&sr=1-1114,1119756707,https://www.amazon.com/dp/1119756707/
1116,1119,Exploring Microsoft Office 2019 Introductory,https://www.amazon.com/Exploring-Microsoft-Office-2019-Introductory/dp/0135402549/ref=sr_1_1115?qid=1676965545&s=books&sr=1-1115,0135402549,https://www.amazon.com/dp/0135402549/
1117,1120,AWS Certified Cloud Practitioner All-in-One Exam Guide (Exam CLF-C01),https://www.amazon.com/Certified-Cloud-Practitioner-Guide-CLF-C01/dp/1260473872/ref=sr_1_1121?qid=1676965556&s=books&sr=1-1121,1260473872,https://www.amazon.com/dp/1260473872/
1118,1121,Concepts of Programming Languages (11th Edition),https://www.amazon.com/Concepts-Programming-Languages-Robert-Sebesta/dp/013394302X/ref=sr_1_1122?qid=1676965556&s=books&sr=1-1122,013394302X,https://www.amazon.com/dp/013394302X/
1119,1122,SQL for Data Scientists: A Beginner's Guide for Building Datasets for Analysis,https://www.amazon.com/SQL-Data-Scientists-Beginners-Building/dp/1119669367/ref=sr_1_1123?qid=1676965556&s=books&sr=1-1123,1119669367,https://www.amazon.com/dp/1119669367/
1120,1123,SALESFORCE CERTIFIED ADMINISTRATOR - RAPID CERTIFICATION EXAM PREP GUIDE: Quick Prep for Certification Exam Guide for Salesforce Admin Certification with questions and practice tests,https://www.amazon.com/SALESFORCE-CERTIFIED-ADMINISTRATOR-CERTIFICATION-Certification/dp/B09QP3KBT1/ref=sr_1_1124?qid=1676965556&s=books&sr=1-1124,B09QP3KBT1,https://www.amazon.com/dp/B09QP3KBT1/
1121,1124,Cyber Threat Intelligence,https://www.amazon.com/Cyber-Threat-Intelligence-Martin-Lee/dp/1119861748/ref=sr_1_1125?qid=1676965556&s=books&sr=1-1125,1119861748,https://www.amazon.com/dp/1119861748/
1122,1125,Service Design: From Insight to Implementation,https://www.amazon.com/Service-Design-Implementation-Andy-Polaine/dp/1933820330/ref=sr_1_1121?qid=1676965556&s=books&sr=1-1121,1933820330,https://www.amazon.com/dp/1933820330/
1123,1126,Making Things Happen: Mastering Project Management (Theory in Practice),https://www.amazon.com/Making-Things-Happen-Mastering-Management/dp/0596517718/ref=sr_1_1122?qid=1676965556&s=books&sr=1-1122,0596517718,https://www.amazon.com/dp/0596517718/
1124,1127,Practical Machine Learning in R,https://www.amazon.com/Practical-Machine-Learning-Fred-Nwanganga/dp/1119591511/ref=sr_1_1123?qid=1676965556&s=books&sr=1-1123,1119591511,https://www.amazon.com/dp/1119591511/
1125,1128,SAS Certified Specialist Prep Guide: Base Programming Using SAS 9.4,https://www.amazon.com/SAS%C2%AE-Certified-Specialist-Prep-Guide/dp/164295179X/ref=sr_1_1124?qid=1676965556&s=books&sr=1-1124,164295179X,https://www.amazon.com/dp/164295179X/
1126,1129,UML Distilled: A Brief Guide to the Standard Object Modeling Language,https://www.amazon.com/UML-Distilled-Standard-Modeling-Language/dp/0321193687/ref=sr_1_1125?qid=1676965556&s=books&sr=1-1125,0321193687,https://www.amazon.com/dp/0321193687/
1127,1130,"Introduction to Java Programming, Brief Version",https://www.amazon.com/Introduction-Java-Programming-Brief-Version/dp/0134611039/ref=sr_1_1126?qid=1676965556&s=books&sr=1-1126,0134611039,https://www.amazon.com/dp/0134611039/
1128,1131,Why Greatness Cannot Be Planned: The Myth of the Objective,https://www.amazon.com/Why-Greatness-Cannot-Planned-Objective/dp/3319155237/ref=sr_1_1127?qid=1676965556&s=books&sr=1-1127,3319155237,https://www.amazon.com/dp/3319155237/
1129,1132,"Modern C++ Programming Cookbook: Master C++ core language and standard library features, with over 100 recipes, updated to C++20, 2nd Edition",https://www.amazon.com/Modern-Programming-Cookbook-language-standard/dp/1800208987/ref=sr_1_1128?qid=1676965556&s=books&sr=1-1128,1800208987,https://www.amazon.com/dp/1800208987/
1130,1133,International Handbook of Internet Research,https://www.amazon.com/International-Handbook-Internet-Research-Hunsinger/dp/9400793952/ref=sr_1_1129?qid=1676965556&s=books&sr=1-1129,9400793952,https://www.amazon.com/dp/9400793952/
1131,1134,Learning Java: An Introduction to Real-World Programming with Java,https://www.amazon.com/Learning-Java-Introduction-Real-World-Programming/dp/1492056278/ref=sr_1_1130?qid=1676965556&s=books&sr=1-1130,1492056278,https://www.amazon.com/dp/1492056278/
1132,1135,Grokking Deep Learning,https://www.amazon.com/Grokking-Deep-Learning-Andrew-Trask/dp/1617293709/ref=sr_1_1131?qid=1676965556&s=books&sr=1-1131,1617293709,https://www.amazon.com/dp/1617293709/
1133,1136,Computer Security: A Hands-on Approach (Computer & Internet Security),https://www.amazon.com/Computer-Security-Hands-Approach-Internet/dp/1733003959/ref=sr_1_1137?qid=1676965567&s=books&sr=1-1137,1733003959,https://www.amazon.com/dp/1733003959/
1134,1137,Principles of Incident Response & Disaster Recovery (MindTap Course List),https://www.amazon.com/Principles-Incident-Response-Disaster-Recovery/dp/0357508327/ref=sr_1_1138?qid=1676965567&s=books&sr=1-1138,0357508327,https://www.amazon.com/dp/0357508327/
1135,1138,"Technology Made Simple for the Technical Recruiter, Second Edition: A Technical Skills Primer",https://www.amazon.com/Technology-Simple-Technical-Recruiter-Second/dp/1532064993/ref=sr_1_1139?qid=1676965567&s=books&sr=1-1139,1532064993,https://www.amazon.com/dp/1532064993/
1136,1139,"The CPHIMS Review Guide, 4th Edition: Preparing for Success in Healthcare Information and Management Systems (HIMSS Book Series)",https://www.amazon.com/CPHIMS-Review-Guide-4th-Information/dp/1138327611/ref=sr_1_1140?qid=1676965567&s=books&sr=1-1140,1138327611,https://www.amazon.com/dp/1138327611/
1137,1140,Proofs from THE BOOK,https://www.amazon.com/Proofs-BOOK-Martin-Aigner/dp/3662572648/ref=sr_1_1141?qid=1676965567&s=books&sr=1-1141,3662572648,https://www.amazon.com/dp/3662572648/
1138,1141,The Gamer's Brain: How Neuroscience and UX Can Impact Video Game Design,https://www.amazon.com/Gamers-Brain-Neuroscience-Impact-Design/dp/1498775500/ref=sr_1_1137?qid=1676965567&s=books&sr=1-1137,1498775500,https://www.amazon.com/dp/1498775500/
1139,1142,"The Well-Grounded Java Developer, Second Edition",https://www.amazon.com/Well-Grounded-Java-Developer-Second/dp/1617298875/ref=sr_1_1138?qid=1676965567&s=books&sr=1-1138,1617298875,https://www.amazon.com/dp/1617298875/
1140,1143,Information Technology Essentials Volume 1: Introduction to Information Systems,https://www.amazon.com/Information-Technology-Essentials-Introduction-Systems/dp/1708175148/ref=sr_1_1139?qid=1676965567&s=books&sr=1-1139,1708175148,https://www.amazon.com/dp/1708175148/
1141,1144,"Hands-On Simulation Modeling with Python: Develop simulation models for improved efficiency and precision in the decision-making process, 2nd Edition",https://www.amazon.com/Hands-Simulation-Modeling-Python-decision-making/dp/1804616885/ref=sr_1_1140?qid=1676965567&s=books&sr=1-1140,1804616885,https://www.amazon.com/dp/1804616885/
1142,1145,Laptops for Seniors For Dummies,https://www.amazon.com/Laptops-Seniors-Dummies-Nancy-Muir/dp/1119420261/ref=sr_1_1141?qid=1676965567&s=books&sr=1-1141,1119420261,https://www.amazon.com/dp/1119420261/
1143,1146,Industrial Automated Systems: Instrumentation and Motion Control,https://www.amazon.com/Industrial-Automated-Systems-Instrumentation-Control/dp/1435488881/ref=sr_1_1142?qid=1676965567&s=books&sr=1-1142,1435488881,https://www.amazon.com/dp/1435488881/
1144,1147,"Full Stack Web Development For Beginners: Learn Ecommerce Web Development Using HTML5, CSS3, Bootstrap, JavaScript, MySQL, and PHP",https://www.amazon.com/Full-Stack-Web-Development-Beginners/dp/B092P76L9Y/ref=sr_1_1143?qid=1676965567&s=books&sr=1-1143,B092P76L9Y,https://www.amazon.com/dp/B092P76L9Y/
1145,1148,"TCP/IP Illustrated, Vol. 1: The Protocols (Addison-Wesley Professional Computing Series)",https://www.amazon.com/TCP-Illustrated-Vol-Addison-Wesley-Professional/dp/0201633469/ref=sr_1_1144?qid=1676965567&s=books&sr=1-1144,0201633469,https://www.amazon.com/dp/0201633469/
1146,1149,"Python for ArcGIS Pro: Automate cartography and data analysis using ArcPy, ArcGIS API for Python, Notebooks, and pandas",https://www.amazon.com/Python-ArcGIS-Pro-Automate-cartography/dp/1803241667/ref=sr_1_1145?qid=1676965567&s=books&sr=1-1145,1803241667,https://www.amazon.com/dp/1803241667/
1147,1150,Excel Pivot Table Champion: How to Easily Manage and Analyze Giant Databases with Microsoft Excel Pivot Tables (Excel Champions),https://www.amazon.com/Excel-Pivot-Table-Champion-Databases/dp/1799147568/ref=sr_1_1146?qid=1676965567&s=books&sr=1-1146,1799147568,https://www.amazon.com/dp/1799147568/
1148,1151,Exam Ref PL-300 Power BI Data Analyst,https://www.amazon.com/Exam-PL-300-Power-Data-Analyst/dp/0137901232/ref=sr_1_1147?qid=1676965567&s=books&sr=1-1147,0137901232,https://www.amazon.com/dp/0137901232/
1149,1152,"Mastering Python: Write powerful and efficient code using the full range of Python's capabilities, 2nd Edition",https://www.amazon.com/Mastering-Python-powerful-efficient-capabilities/dp/1800207727/ref=sr_1_1153?qid=1676965579&s=books&sr=1-1153,1800207727,https://www.amazon.com/dp/1800207727/
1150,1153,Network Warrior: Everything You Need to Know That Wasn't on the CCNA Exam,https://www.amazon.com/Network-Warrior-Everything-Need-Wasnt/dp/1449387861/ref=sr_1_1154?qid=1676965579&s=books&sr=1-1154,1449387861,https://www.amazon.com/dp/1449387861/
1151,1154,Algorithmic Thinking: A Problem-Based Introduction,https://www.amazon.com/Algorithmic-Thinking-Problem-Based-Daniel-Zingaro/dp/1718500807/ref=sr_1_1155?qid=1676965579&s=books&sr=1-1155,1718500807,https://www.amazon.com/dp/1718500807/
1152,1155,"Modern Computer Architecture and Organization: Learn x86, ARM, and RISC-V architectures and the design of smartphones, PCs, and cloud servers, 2nd Edition",https://www.amazon.com/Modern-Computer-Architecture-Organization-architectures/dp/1803234512/ref=sr_1_1156?qid=1676965579&s=books&sr=1-1156,1803234512,https://www.amazon.com/dp/1803234512/
1153,1156,TinyML: Machine Learning with TensorFlow Lite on Arduino and Ultra-Low-Power Microcontrollers,https://www.amazon.com/TinyML-Learning-TensorFlow-Ultra-Low-Power-Microcontrollers/dp/1492052043/ref=sr_1_1157?qid=1676965579&s=books&sr=1-1157,1492052043,https://www.amazon.com/dp/1492052043/
1154,1157,Algorithms Illuminated: Part 1: The Basics,https://www.amazon.com/Algorithms-Illuminated-Part-1-Basics/dp/0999282905/ref=sr_1_1153?qid=1676965579&s=books&sr=1-1153,0999282905,https://www.amazon.com/dp/0999282905/
1155,1158,The Rust Programming Language (Covers Rust 2018),https://www.amazon.com/Rust-Programming-Language-Covers-2018/dp/1718500440/ref=sr_1_1154?qid=1676965579&s=books&sr=1-1154,1718500440,https://www.amazon.com/dp/1718500440/
1156,1159,Elements of Programming Interviews: The Insiders' Guide,https://www.amazon.com/Elements-Programming-Interviews-Insiders-Guide/dp/1479274836/ref=sr_1_1155?qid=1676965579&s=books&sr=1-1155,1479274836,https://www.amazon.com/dp/1479274836/
1157,1160,Excel Data Analysis For Dummies (For Dummies (Computer/Tech)),https://www.amazon.com/Excel-Data-Analysis-Dummies-Computer/dp/1119844428/ref=sr_1_1156?qid=1676965579&s=books&sr=1-1156,1119844428,https://www.amazon.com/dp/1119844428/
1158,1161,API Analytics for Product Managers: A practical handbook for understanding key API metrics that can help your business grow,https://www.amazon.com/API-Analytics-Product-Managers-understanding/dp/1803247657/ref=sr_1_1157?qid=1676965579&s=books&sr=1-1157,1803247657,https://www.amazon.com/dp/1803247657/
1159,1162,Benchmark Series: Microsoft Excel 2019 Levels 1&2,https://www.amazon.com/Benchmark-Microsoft-Excel-2019-Levels/dp/0763887226/ref=sr_1_1158?qid=1676965579&s=books&sr=1-1158,0763887226,https://www.amazon.com/dp/0763887226/
1160,1163,Microsoft Project Step by Step (covering Project Online Desktop Client),https://www.amazon.com/Microsoft-Project-covering-Online-Desktop/dp/0137565054/ref=sr_1_1159?qid=1676965579&s=books&sr=1-1159,0137565054,https://www.amazon.com/dp/0137565054/
1161,1164,Bayesian Modeling and Computation in Python (Chapman & Hall/CRC Texts in Statistical Science),https://www.amazon.com/Bayesian-Modeling-Computation-Chapman-Statistical/dp/036789436X/ref=sr_1_1160?qid=1676965579&s=books&sr=1-1160,036789436X,https://www.amazon.com/dp/036789436X/
1162,1165,Autodesk Maya 2023 Basics Guide,https://www.amazon.com/Autodesk-Maya-2023-Basics-Guide/dp/1630575275/ref=sr_1_1161?qid=1676965579&s=books&sr=1-1161,1630575275,https://www.amazon.com/dp/1630575275/
1163,1166,Computer Security: Principles and Practice,https://www.amazon.com/Computer-Security-Principles-Practice-4th/dp/0134794109/ref=sr_1_1162?qid=1676965579&s=books&sr=1-1162,0134794109,https://www.amazon.com/dp/0134794109/
1164,1167,NetSuite for Consultants: A handbook for ERP and CRM consultants to implement NetSuite 2021 quickly and easily,https://www.amazon.com/NetSuite-Consultants-handbook-consultants-implement/dp/1801818770/ref=sr_1_1163?qid=1676965579&s=books&sr=1-1163,1801818770,https://www.amazon.com/dp/1801818770/
1165,1169,Operating System Concepts,https://www.amazon.com/Operating-System-Concepts-Abraham-Silberschatz/dp/1118063333/ref=sr_1_1170?qid=1676965588&s=books&sr=1-1170,1118063333,https://www.amazon.com/dp/1118063333/
1166,1170,"Mastering Blockchain: A deep dive into distributed ledgers, consensus protocols, smart contracts, DApps, cryptocurrencies, Ethereum, and more, 3rd Edition",https://www.amazon.com/Mastering-Blockchain-distributed-consensus-cryptocurrencies/dp/1839213191/ref=sr_1_1171?qid=1676965588&s=books&sr=1-1171,1839213191,https://www.amazon.com/dp/1839213191/
1167,1171,"Information Technology for Management: Driving Digital Transformation to Increase Local and Global Performance, Growth and Sustainability",https://www.amazon.com/Information-Technology-Management-Transformation-Sustainability/dp/1119702909/ref=sr_1_1172?qid=1676965588&s=books&sr=1-1172,1119702909,https://www.amazon.com/dp/1119702909/
1168,1172,Agile Product Management with Scrum: Creating Products that Customers Love (Addison-Wesley Signature Series (Cohn)),https://www.amazon.com/Agile-Product-Management-Scrum-Addison-Wesley/dp/0321605780/ref=sr_1_1173?qid=1676965588&s=books&sr=1-1173,0321605780,https://www.amazon.com/dp/0321605780/
1169,1173,"Core Java: Advanced Features, Volume 2 (Oracle Press Java)",https://www.amazon.com/Core-Java-Advanced-Features-Oracle/dp/0137871074/ref=sr_1_1169?qid=1676965588&s=books&sr=1-1169,0137871074,https://www.amazon.com/dp/0137871074/
1170,1174,The Missing README: A Guide for the New Software Engineer,https://www.amazon.com/Missing-README-Guide-Software-Engineer/dp/1718501838/ref=sr_1_1170?qid=1676965588&s=books&sr=1-1170,1718501838,https://www.amazon.com/dp/1718501838/
1171,1175,Data Structures and Algorithms in Java,https://www.amazon.com/Data-Structures-Algorithms-Java-2nd/dp/0672324539/ref=sr_1_1171?qid=1676965588&s=books&sr=1-1171,0672324539,https://www.amazon.com/dp/0672324539/
1172,1176,The Professional Scrum Master (PSM I) Guide: Successfully practice Scrum with real-world projects and achieve your PSM I certification with confidence,https://www.amazon.com/Professional-Scrum-Master-Guide-certification/dp/1800205562/ref=sr_1_1172?qid=1676965588&s=books&sr=1-1172,1800205562,https://www.amazon.com/dp/1800205562/
